posting_id,job_title,salary_estimate,company_rating,company_size,founded_year,ownership_type,industry,sector,revenue_band,hourly_flag,employer_provided_flag,lower_salary_k,upper_salary_k,avg_salary_k,job_state,company_age,python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,power_bi,flink,mongo,google_analytics,role_family,seniority,degree_required
496,"Technology-Minded, Data Professional Opportunities",$40K-$101K (Glassdoor est.),4.7,1001 - 5000 ,2002,Company - Private,Lending,Finance,Unknown / Non-Applicable,0,0,40,101,70.5,MO,19,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,na,na,na
497,Senior Data Engineer,$97K-$180K (Glassdoor est.),4.7,51 - 200 ,2010,Company - Private,Security Services,Business Services,$10 to $25 million (USD),0,0,97,180,138.5,TX,11,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data engineer,sr,na
498,Managing Data Scientist/ML Engineer,$81K-$134K (Glassdoor est.),3.4,1001 - 5000 ,1943,Company - Private,Consulting,Business Services,$100 to $500 million (USD),0,0,81,134,107.5,MA,78,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,data scientist,na,na
499,"Scientist, Pharmacometrics",$84K-$157K (Glassdoor est.),3.8,501 - 1000 ,2008,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),0,0,84,157,120.5,MA,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,other scientist,na,M
500,Staff Scientist- Upstream PD,$49K-$113K (Glassdoor est.),2.7,201 - 500 ,1961,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),0,0,49,113,81.0,MD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
501,Scientist Manufacturing Pharma - Kentucky BioProcessing,$68K-$139K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,68,139,103.5,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
502,Sr. Data Engineer,$75K-$140K (Glassdoor est.),3.4,1001 - 5000 ,2005,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),0,0,75,140,107.5,IL,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
505,Lead Big Data Engineer,$121K-$203K (Glassdoor est.),4.0,1001 - 5000 ,2007,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,121,203,162.0,CA,14,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,sr,na
506,Product Engineer – Spatial Data Science and Statistical Analysis,$52K-$85K (Glassdoor est.),3.5,1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,52,85,68.5,CA,52,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,data scientist,na,M
507,Sr Software Engineer (Data Scientist),$81K-$140K (Glassdoor est.),3.4,10000+ ,1978,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),0,0,81,140,110.5,OH,43,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,na
508,College Hire - Data Scientist - Open to December 2019 Graduates,$63K-$99K (Glassdoor est.),3.7,10000+ ,1925,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),0,0,63,99,81.0,IL,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
509,Senior Data Scientist,$110K-$150K(Employer est.),4.3,1001 - 5000 ,1993,Company - Public,Real Estate,Real Estate,$2 to $5 billion (USD),0,0,110,150,130.0,IL,28,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,data scientist,sr,M
510,Sr. Data Engineer (ETL Developer),$83K-$148K (Glassdoor est.),3.7,201 - 500 ,-1,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),0,0,83,148,115.5,IA,-1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,sr,na
512,Senior Data Scientist Artificial Intelligence,$60K-$101K (Glassdoor est.),3.8,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,60,101,80.5,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
516,Analytics - Business Assurance Data Analyst,$31K-$55K (Glassdoor est.),4.6,501 - 1000 ,1992,Company - Private,Lending,Finance,$100 to $500 million (USD),0,0,31,55,43.0,IA,29,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
517,"Associate Director/Director, Safety Scientist",$102K-$178K (Glassdoor est.),4.4,201 - 500 ,2003,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,102,178,140.0,MA,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,director,na,P
518,"Senior Scientist, Cell Pharmacology/Assay Development",Employer Provided Salary:$110K-$130K,-1.0,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,1,110,130,120.0,MA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
519,Data Analyst Senior,$48K-$85K (Glassdoor est.),3.0,5001 - 10000 ,1983,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),0,0,48,85,66.5,PA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,analyst,sr,M
520,Lead Data Engineer (Python),$66K-$123K (Glassdoor est.),4.7,51 - 200 ,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),0,0,66,123,94.5,CA,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
521,Senior Data Scientist 4 Artificial Intelligence,$92K-$146K (Glassdoor est.),3.8,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,92,146,119.0,WA,56,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,sr,M
522,Medical Lab Scientist - MLT,$21-$29 Per Hour(Glassdoor est.),3.2,10000+ ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),1,0,43,60,51.5,NE,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
523,"Senior Operations Data Analyst, Call Center Operations",$10-$17 Per Hour(Glassdoor est.),2.7,5001 - 10000 ,2000,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),1,0,20,35,27.5,TN,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
524,"Director II, Data Science - GRS Predictive Analytics",$150K-$239K (Glassdoor est.),3.3,10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,150,239,194.5,IL,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
525,RESEARCH COMPUTER SCIENTIST - RESEARCH ENGINEER - SR. COMPUTER SCIENTIST - SOFTWARE DEVELOPMENT,$52K-$91K (Glassdoor est.),3.9,1001 - 5000 ,1947,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),0,0,52,91,71.5,TX,74,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,na
526,Geospatial Software Developer and Data Scientist,$82K-$129K(Employer est.),3.7,501 - 1000 ,-1,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,0,0,82,129,105.5,TX,-1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,na,na
528,Senior Scientist - Toxicologist - Product Integrity (Stewardship),$47K-$101K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,47,101,74.0,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
530,Systems Engineer II - Data Analyst,$49K-$76K (Glassdoor est.),3.7,10000+ ,1922,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,49,76,62.5,AL,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
532,Senior Research Analytical Scientist-Non-Targeted Analysis,$43K-$88K (Glassdoor est.),4.3,1001 - 5000 ,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),0,0,43,88,65.5,NC,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
533,Director Data Science,$124K-$199K (Glassdoor est.),3.6,1001 - 5000 ,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,124,199,161.5,NJ,32,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,data scientist,na,na
534,Sr Data Analyst - IT,$52K-$93K (Glassdoor est.),2.1,1001 - 5000 ,2003,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),0,0,52,93,72.5,PA,18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
535,Senior Data Engineer,$97K-$181K (Glassdoor est.),3.9,51 - 200 ,2008,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),0,0,97,181,139.0,CA,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
537,Senior Data Engineer,$100K-$173K (Glassdoor est.),3.9,201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),0,0,100,173,136.5,CA,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
538,Associate Machine Learning Engineer / Data Scientist May 2020 Undergrad,$53K-$96K (Glassdoor est.),3.8,1001 - 5000 ,2002,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),0,0,53,96,74.5,NY,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
539,Senior Scientist - Biostatistician,$65K-$96K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,65,96,80.5,NC,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,M
540,Data Scientist,$56K-$95K (Glassdoor est.),3.5,5001 - 10000 ,1870,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),0,0,56,95,75.5,NM,151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
541,Data Scientist,$111K-$176K (Glassdoor est.),4.7,51 - 200 ,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,111,176,143.5,MO,5,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,data scientist,na,na
542,Data Scientist,$75K-$127K (Glassdoor est.),5.0,51 - 200 ,2014,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),0,0,75,127,101.0,VA,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
543,Data Engineer,$65K-$119K (Glassdoor est.),3.6,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,65,119,92.0,MA,170,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na
544,Computational Chemist/Data Scientist,$56K-$97K (Glassdoor est.),3.8,1001 - 5000 ,1965,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),0,0,56,97,76.5,WA,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
545,Principal Data Scientist (Computational Chemistry),$108K-$173K (Glassdoor est.),4.7,51 - 200 ,2013,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $5 million (USD),0,0,108,173,140.5,UT,8,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,data scientist,sr,na
546,Data Scientist,$94K-$139K (Glassdoor est.),3.6,10000+ ,1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,94,139,116.5,NJ,209,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
548,Principal Machine Learning Scientist,$176K-$289K (Glassdoor est.),4.7,501 - 1000 ,1999,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,176,289,232.5,CA,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,machine learning engineer,sr,P
549,Data Scientist,$92K-$149K (Glassdoor est.),3.5,51 - 200 ,2016,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,92,149,120.5,CA,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
550,Product Engineer – Data Science,$63K-$101K (Glassdoor est.),3.5,1001 - 5000 ,1969,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),0,0,63,101,82.0,VA,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
552,"Principal Scientist, Chemistry & Immunology",$54K-$115K (Glassdoor est.),3.3,10000+ ,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,54,115,84.5,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
554,Data Scientist,$118K-$188K (Glassdoor est.),2.7,10000+ ,2007,Company - Public,IT Services,Information Technology,Unknown / Non-Applicable,0,0,118,188,153.0,CA,14,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,data scientist,na,P
555,Data Scientist,$108K-$146K (Glassdoor est.),3.4,501 - 1000 ,2008,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,0,0,108,146,127.0,CA,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data scientist,na,M
556,Data Scientist,$65K-$106K (Glassdoor est.),4.7,51 - 200 ,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,65,106,85.5,CA,11,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,data scientist,na,P
557,Data Scientist,$55K-$98K (Glassdoor est.),2.8,1001 - 5000 ,1976,Company - Public,Wholesale,Business Services,$1 to $2 billion (USD),0,0,55,98,76.5,NY,45,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
558,Data Scientist,$94K-$162K (Glassdoor est.),3.5,1001 - 5000 ,1992,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,$500 million to $1 billion (USD),0,0,94,162,128.0,NY,29,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,data scientist,na,na
560,Data Engineer,$63K-$120K (Glassdoor est.),3.2,1 - 50 ,-1,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),0,0,63,120,91.5,PA,-1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
561,"Scientist/Senior Scientist, Autoimmune",$90K-$179K (Glassdoor est.),4.4,201 - 500 ,2013,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),0,0,90,179,134.5,MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
562,Data Scientist,$127K-$202K (Glassdoor est.),3.3,201 - 500 ,2008,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,127,202,164.5,CA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
563,Software Engineer - Data Visualization,$60K-$127K (Glassdoor est.),4.0,51 - 200 ,2002,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),0,0,60,127,93.5,MD,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,na,na,M
565,Market Data Analyst,$31K-$57K (Glassdoor est.),3.4,201 - 500 ,1991,Company - Public,Telecommunications Manufacturing,Telecommunications,$50 to $100 million (USD),0,0,31,57,44.0,FL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
566,Staff Data Engineer,$105K-$194K (Glassdoor est.),3.8,501 - 1000 ,2010,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,105,194,149.5,TX,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
567,Associate Data Engineer,$45K-$86K (Glassdoor est.),3.5,1001 - 5000 ,2007,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,0,0,45,86,65.5,DC,14,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
568,Data Engineer,$75K-$143K (Glassdoor est.),4.4,1 - 50 ,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,75,143,109.0,VA,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na
570,Staff Data Engineer,$126K-$228K (Glassdoor est.),3.7,1001 - 5000 ,1988,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),0,0,126,228,177.0,CA,33,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,data engineer,na,P
572,Data Scientist,$80K-$134K (Glassdoor est.),4.7,201 - 500 ,2010,Company - Private,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),0,0,80,134,107.0,VA,11,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,data scientist,na,P
573,Data Scientist,$120K-$189K (Glassdoor est.),4.1,501 - 1000 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,120,189,154.5,CA,9,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,data scientist,na,P
575,Data Scientist,$85K-$142K (Glassdoor est.),4.0,1 - 50 ,-1,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),0,0,85,142,113.5,CA,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
576,Senior Data Scientist,$95K-$154K (Glassdoor est.),3.5,1001 - 5000 ,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,0,0,95,154,124.5,NC,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
577,Data Scientist,$111K-$176K (Glassdoor est.),2.5,1 - 50 ,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,111,176,143.5,CA,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P
578,Data Scientist,$87K-$140K (Glassdoor est.),3.9,1 - 50 ,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),0,0,87,140,113.5,CA,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
579,Data Scientist,$76K-$127K (Glassdoor est.),3.4,10000+ ,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,76,127,101.5,VA,52,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M
580,"Data Analyst, Performance Partnership",$54K-$92K (Glassdoor est.),3.6,10000+ ,1935,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),0,0,54,92,73.0,NY,86,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
582,Data Scientist,$61K-$100K (Glassdoor est.),3.5,10000+ ,2016,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),0,0,61,100,80.5,NY,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
583,Data Scientist,$81K-$140K (Glassdoor est.),-1.0,unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,0,81,140,110.5,NY,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M
585,Staff BI and Data Engineer,$80K-$148K (Glassdoor est.),2.9,51 - 200 ,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,0,0,80,148,114.0,CA,23,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,M
586,Data Scientist,$108K-$171K (Glassdoor est.),3.5,51 - 200 ,-1,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),0,0,108,171,139.5,CA,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
587,Data Scientist,$112K-$179K (Glassdoor est.),4.8,1 - 50 ,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,0,0,112,179,145.5,NY,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
588,Data Scientist,$63K-$111K (Glassdoor est.),4.0,201 - 500 ,2007,Company - Private,Lending,Finance,$100 to $500 million (USD),0,0,63,111,87.0,NY,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na
589,Data Scientist,$75K-$126K (Glassdoor est.),4.2,201 - 500 ,1885,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),0,0,75,126,100.5,MA,136,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M
590,Data Scientist Manager,$110K-$184K (Glassdoor est.),3.8,10000+ ,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),0,0,110,184,147.0,NY,54,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,data scientist,na,M
591,Data Engineer,$76K-$145K (Glassdoor est.),3.7,201 - 500 ,1914,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),0,0,76,145,110.5,NY,107,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
594,Marketing Data Analyst,$36K-$62K (Glassdoor est.),3.9,501 - 1000 ,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,0,0,36,62,49.0,PA,84,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
595,Data Scientist,$70K-$118K (Glassdoor est.),4.6,51 - 200 ,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),0,0,70,118,94.0,MA,-1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,M
597,Senior Data Scientist,$94K-$153K (Glassdoor est.),4.3,1001 - 5000 ,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),0,0,94,153,123.5,NY,22,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M
599,"Principal Scientist, Hematology",$54K-$115K (Glassdoor est.),3.3,10000+ ,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),0,0,54,115,84.5,NY,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P
600,Data Analyst,$50K-$92K (Glassdoor est.),3.7,501 - 1000 ,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,50,92,71.0,VA,32,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
601,Software Data Engineer - College,$49K-$97K (Glassdoor est.),4.0,10000+ ,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,0,0,49,97,73.0,OR,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M
602,"Director - Data, Privacy and AI Governance",$67K-$135K (Glassdoor est.),3.6,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,67,135,101.0,MA,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,director,na,na
603,Staff Machine Learning Engineer,$138K-$224K (Glassdoor est.),3.9,201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),0,0,138,224,181.0,CA,14,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,machine learning engineer,na,na
604,Data Scientist,$80K-$139K (Glassdoor est.),3.7,10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,80,139,109.5,CA,82,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na
605,Lead Data Scientist,$158K-$211K (Glassdoor est.),3.7,10000+ ,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),0,0,158,211,184.5,WA,63,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,sr,na
606,Senior Data Scientist - Algorithms,$150K-$180K (Glassdoor est.),3.9,201 - 500 ,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,0,0,150,180,165.0,NY,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,M
607,Information Security Data Analyst,$42K-$80K (Glassdoor est.),3.7,10000+ ,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),0,0,42,80,61.0,IL,93,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,analyst,na,M
608,Lead Data Engineer,$190K-$220K(Employer est.),4.1,51 - 200 ,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),0,0,190,220,205.0,CA,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na
609,Data Analyst,$42K-$77K (Glassdoor est.),3.1,1001 - 5000 ,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD),0,0,42,77,59.5,NY,15,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
610,Scientist Manufacturing - Kentucky BioProcessing,$68K-$139K (Glassdoor est.),3.1,5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),0,0,68,139,103.5,KY,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na
613,Consultant - Analytics Consulting,$54K-$71K (Glassdoor est.),3.0,10000+ ,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),0,0,54,71,62.5,CT,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na
614,Data Analytics Project Manager,$34K-$92K (Glassdoor est.),3.6,5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),0,0,34,92,63.0,MA,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M
616,Data Analyst,$47K-$85K (Glassdoor est.),3.6,1 - 50 ,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),0,0,47,85,66.0,NY,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
617,Data Engineer,$65K-$124K (Glassdoor est.),3.5,501 - 1000 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,0,0,65,124,94.5,CA,8,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M
619,Data Scientist,$56K-$95K (Glassdoor est.),4.2,51 - 200 ,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,0,0,56,95,75.5,NY,9,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na
622,Machine Learning Engineer,$62K-$112K (Glassdoor est.),4.0,501 - 1000 ,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),0,0,62,112,87.0,VA,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,na
623,Senior Data Scientist Oncology,$107K-$173K (Glassdoor est.),3.9,10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),0,0,107,173,140.0,MD,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P
